Source,Target,Transfer Type,Classifier Type,Alpha,Epoch,Repeat,Accuracy,STD,Minimum Accuracy,Maximum Accuracy,Elapsed,Delete Rate
resnet50,vehicles2,dense,Baseline,None,30,10,37.66,9.8,23.0,49.8,16.66,0.0
resnet50,vehicles2,dense,tafe,0.0,30,10,36.48,8.91,20.6,51.0,11.35,64.26
resnet50,vehicles2,dense,tafe,1e-45,30,10,28.0,0.78,26.6,29.2,6.43,93.65
resnet50,vehicles2,dense,tafe,1e-25,30,10,25.26,0.7,24.2,26.4,5.86,94.34
resnet50,vehicles2,dense,tafe,1e-15,30,10,23.44,0.74,22.2,24.8,5.63,95.12
resnet50,vehicles2,dense,tafe,1e-05,30,10,21.12,0.44,20.4,21.8,5.58,96.68
