Source,Target,Transfer Type,Classifier Type,Alpha,Epoch,Repeat,Accuracy,STD,Minimum Accuracy,Maximum Accuracy,Elapsed,Delete Rate
resnet50,flowers,dense,Baseline,None,30,10,27.84,6.03,20.6,38.4,14.43,0.0
resnet50,flowers,dense,tafe,0.0,30,10,23.4,3.98,20.0,34.0,10.21,66.46
resnet50,flowers,dense,tafe,1e-45,30,10,23.4,0.48,22.8,24.4,5.96,95.65
resnet50,flowers,dense,tafe,1e-25,30,10,22.82,0.6,21.8,24.0,5.16,96.34
resnet50,flowers,dense,tafe,1e-15,30,10,21.78,0.95,20.4,23.4,5.23,96.97
resnet50,flowers,dense,tafe,1e-05,30,10,21.16,0.7,20.4,22.2,4.25,98.24
