Source,Target,Transfer Type,Classifier Type,Alpha,Epoch,Repeat,Accuracy,STD,Minimum Accuracy,Maximum Accuracy,Elapsed,Delete Rate
inceptionv3,fish,dense,Baseline,None,30,10,21.28,3.23,20.0,30.8,37.29,0.0
inceptionv3,fish,dense,tafe,0.0,30,10,21.56,3.02,20.0,30.0,40.97,4.64
inceptionv3,fish,dense,tafe,1e-45,30,10,38.58,3.69,31.2,46.0,5.71,96.19
inceptionv3,fish,dense,tafe,1e-25,30,10,36.14,2.99,30.6,40.0,3.93,98.1
inceptionv3,fish,dense,tafe,1e-15,30,10,34.32,2.34,30.8,38.6,3.12,98.93
inceptionv3,fish,dense,tafe,1e-05,30,10,29.22,3.48,20.0,32.2,2.27,99.8
resnet50,fish,dense,Baseline,None,30,10,20.0,0.0,20.0,20.0,55.85,0.0
resnet50,fish,dense,tafe,0.0,30,10,20.0,0.0,20.0,20.0,21.71,65.77
resnet50,fish,dense,tafe,1e-45,30,10,20.0,0.0,20.0,20.0,4.89,94.38
resnet50,fish,dense,tafe,1e-25,30,10,20.0,0.0,20.0,20.0,4.52,95.07
resnet50,fish,dense,tafe,1e-15,30,10,20.0,0.0,20.0,20.0,4.21,95.56
resnet50,fish,dense,tafe,1e-05,30,10,20.0,0.0,20.0,20.0,3.06,97.36
vgg16,fish,dense,Baseline,None,30,10,20.0,0.0,20.0,20.0,28.87,0.0
vgg16,fish,dense,tafe,0.0,30,10,19.94,0.18,19.4,20.0,29.38,1.37
vgg16,fish,dense,tafe,1e-45,30,10,20.0,0.0,20.0,20.0,8.62,89.65
vgg16,fish,dense,tafe,1e-25,30,10,20.0,0.0,20.0,20.0,4.8,94.53
vgg16,fish,dense,tafe,1e-15,30,10,20.0,0.0,20.0,20.0,3.52,96.68
vgg16,fish,dense,tafe,1e-05,30,10,20.0,0.0,20.0,20.0,2.94,99.02
xception,fish,dense,Baseline,None,30,10,20.0,0.0,20.0,20.0,89.78,0.0
xception,fish,dense,tafe,0.0,30,10,18.86,2.24,12.4,20.0,83.62,0.49
xception,fish,dense,tafe,1e-45,30,10,20.38,1.37,18.2,23.8,67.22,38.96
xception,fish,dense,tafe,1e-25,30,10,21.84,4.08,20.0,33.8,55.94,47.66
xception,fish,dense,tafe,1e-15,30,10,24.28,7.74,19.0,39.8,62.33,57.18
xception,fish,dense,tafe,1e-05,30,10,24.58,8.0,17.4,41.6,40.92,76.46
